,2020-11-01,2019-11-03,2018-10-28,2017-10-29
Intangible Assets,1596000000.0,1380000000.0,1859000000.0,470000000.0
Total Liab,62147000000.0,61580000000.0,58803000000.0,56211800000.0
Total Stockholder Equity,12937000000.0,11413000000.0,11288000000.0,9557300000.0
Minority Interest,7000000.0,18000000.0,17000000.0,17200000.0
Other Current Liab,1116000000.0,1081000000.0,49000000.0,26000000.0
Total Assets,75091000000.0,73011000000.0,70108000000.0,65786300000.0
Common Stock,4895000000.0,4642000000.0,4474000000.0,4280500000.0
Other Current Assets,59000000.0,21000000.0,90000000.0,108000000.0
Retained Earnings,31646000000.0,29852000000.0,27553000000.0,25301300000.0
Other Liab,6037000000.0,6590000000.0,6345000000.0,7749500000.0
Good Will,3081000000.0,2917000000.0,3101000000.0,1033300000.0
Treasury Stock,-23604000000.0,-23081000000.0,-20739000000.0,-20024500000.0
Other Assets,3370000000.0,3443000000.0,3191000000.0,4089800000.0
Cash,6145000000.0,3175000000.0,3195000000.0,8168400000.0
Total Current Liabilities,23161000000.0,24741000000.0,25130000000.0,22571000000.0
Deferred Long Term Asset Charges,1499000000.0,1466000000.0,808000000.0,2415000000.0
Short Long Term Debt,168000000.0,710000000.0,1320000000.0,286000000.0
Other Stockholder Equity,-5539000000.0,-5607000000.0,-4427000000.0,-4563700000.0
Property Plant Equipment,6102000000.0,5929000000.0,5821000000.0,5016700000.0
Total Current Assets,53412000000.0,50853000000.0,48660000000.0,48349300000.0
Long Term Investments,174000000.0,199000000.0,192000000.0,168500000.0
Net Tangible Assets,8260000000.0,7116000000.0,6328000000.0,8054000000.0
Short Term Investments,7000000.0,1000000.0,8000000.0,20200000.0
Net Receivables,5553000000.0,6872000000.0,6931000000.0,5160800000.0
Long Term Debt,10085000000.0,5415000000.0,4714000000.0,5491300000.0
Inventory,4999000000.0,5975000000.0,6149000000.0,3904100000.0
Accounts Payable,7993000000.0,7885000000.0,9712000000.0,8259000000.0
